
MG;BOS 0 281 002 667       L;Czujnik pozycji wa³ka rozrz¹du;1;szt.;121,44;149,37;23;0; ; ; ; ;Inter Team;Zaimportowano z u¿yciem programu HofHard: 2017-2-22__9-4; ;
MG;AMT 60-022 25ML         L;Klej do plastików 5 minutowy;1;szt.;11,22;13,8;23;0; ; ; ; ;Inter Team;Zaimportowano z u¿yciem programu HofHard: 2017-2-22__9-4; ;
